"","strain","Sample_ID","Sample_Source","Data_Source","date","Location","Serotype","Sero_Geno","yale","caribbean","florida","cmplt_date","year","n_obs","n_obs_date"
"8166","OQ426856.1","DEN-P-1388-1","Ashall_2023","NCBI","2019-01-02","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8167","OQ426857.1","DEN-P-1406-1","Ashall_2023","NCBI","2019-01-07","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8168","OQ426858.1","DEN-P-1409-1","Ashall_2023","NCBI","2019-01-07","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8169","OQ426859.1","DEN-P-1417-1","Ashall_2023","NCBI","2019-01-08","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8170","OQ426860.1","DEN-P-1423-1","Ashall_2023","NCBI","2019-01-08","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8171","OQ426861.1","DEN-P-1432-1","Ashall_2023","NCBI","2019-01-10","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8172","OQ426862.1","DEN-P-1434-1","Ashall_2023","NCBI","2019-01-10","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8173","OQ426863.1","DEN-P-1440-1","Ashall_2023","NCBI","2019-01-10","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8174","OQ426864.1","DEN-P-1448-1","Ashall_2023","NCBI","2019-01-11","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8175","OQ426865.1","DEN-P-1457-1","Ashall_2023","NCBI","2019-01-11","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8176","OQ426866.1","DEN-P-1461-1","Ashall_2023","NCBI","2019-01-14","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8177","OQ426867.1","DEN-P-1462-1","Ashall_2023","NCBI","2019-01-14","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8178","OQ426868.1","DEN-P-1465-1","Ashall_2023","NCBI","2019-01-14","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8179","OQ426869.1","DEN-P-1470-1","Ashall_2023","NCBI","2019-01-15","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8180","OQ426870.1","DEN-P-1478-1","Ashall_2023","NCBI","2019-01-15","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8181","OQ426871.1","DEN-P-1479-1","Ashall_2023","NCBI","2019-01-15","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8182","OQ426872.1","DEN-P-1480-1","Ashall_2023","NCBI","2019-01-15","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8183","OQ426873.1","DEN-P-1485-1","Ashall_2023","NCBI","2019-01-16","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8184","OQ426874.1","DEN-P-1503-1","Ashall_2023","NCBI","2019-01-18","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8185","OQ426875.1","DEN-P-1506-1","Ashall_2023","NCBI","2019-01-18","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8186","OQ426876.1","DEN-P-1513-1","Ashall_2023","NCBI","2019-01-21","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8187","OQ426877.1","DEN-P-1514-1","Ashall_2023","NCBI","2019-01-21","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8188","OQ426878.1","DEN-P-1520-1","Ashall_2023","NCBI","2019-01-21","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8189","OQ426879.1","DEN-P-1521-1","Ashall_2023","NCBI","2019-01-21","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8190","OQ426880.1","DEN-P-1525-1","Ashall_2023","NCBI","2019-01-22","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8191","OQ426881.1","DEN-P-1528-1","Ashall_2023","NCBI","2019-01-23","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8192","OQ426882.1","DEN-P-1537-1","Ashall_2023","NCBI","2019-01-25","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8193","OQ426883.1","DEN-P-1538-1","Ashall_2023","NCBI","2019-01-25","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8194","OQ426884.1","DEN-P-1562-1","Ashall_2023","NCBI","2019-02-15","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8195","OQ426885.1","DEN-P-1563-1","Ashall_2023","NCBI","2019-02-18","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8196","OQ426886.1","DEN-P-1565-1","Ashall_2023","NCBI","2019-02-18","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8197","OQ426887.1","DEN-P-1566-1","Ashall_2023","NCBI","2019-02-18","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8198","OQ426888.1","DEN-P-1576-1","Ashall_2023","NCBI","2019-02-20","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8199","OQ426889.1","DEN-P-1577-1","Ashall_2023","NCBI","2019-02-20","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8200","OQ426890.1","DEN-P-1580-1","Ashall_2023","NCBI","2019-02-20","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8201","OQ426891.1","DEN-P-1586-1","Ashall_2023","NCBI","2019-02-22","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8202","OQ426892.1","DEN-P-1596-1","Ashall_2023","NCBI","2019-02-25","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8203","OQ426893.1","DEN-P-1606-1","Ashall_2023","NCBI","2019-02-28","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8204","OQ426894.1","DEN-P-1612-1","Ashall_2023","NCBI","2019-03-01","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8205","OQ426895.1","DEN-P-1618-1","Ashall_2023","NCBI","2019-03-04","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8206","OQ426896.1","DEN-P-1622-1","Ashall_2023","NCBI","2019-03-04","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8207","OQ426897.1","DEN-P-1631-1","Ashall_2023","NCBI","2019-03-06","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8208","OQ426898.1","DEN-P-1634-1","Ashall_2023","NCBI","2019-03-07","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8209","OQ426899.1","DEN-P-1636-1","Ashall_2023","NCBI","2019-03-07","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8210","OQ426900.1","DEN-P-1651-1","Ashall_2023","NCBI","2019-03-12","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8211","OQ426901.1","DEN-P-1659-1","Ashall_2023","NCBI","2019-03-15","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8212","OQ426902.1","DEN-P-1693-1","Ashall_2023","NCBI","2019-03-25","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8213","OQ426903.1","DEN-P-1721-1","Ashall_2023","NCBI","2019-04-01","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8214","OQ426904.1","DEN-P-1748-1","Ashall_2023","NCBI","2019-04-09","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8215","OQ426905.1","DEN-P-1771-1","Ashall_2023","NCBI","2019-04-18","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8216","OQ426906.1","DEN-P-1790-1","Ashall_2023","NCBI","2019-04-26","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8217","OQ426907.1","DET-F-0052-01-1","Ashall_2023","NCBI","2017-07-06","Vietnam","2","2_V",0,0,0,1,"2017",234,206
"8218","OQ426908.1","DET-F-0334-01-1","Ashall_2023","NCBI","2018-11-23","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8219","OQ426909.1","DET-F-0351-01-1","Ashall_2023","NCBI","2018-11-30","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8220","OQ426910.1","DET-F-0401-01-1","Ashall_2023","NCBI","2018-12-18","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8221","OQ426911.1","DET-F-0463-01-1","Ashall_2023","NCBI","2019-02-13","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8222","OQ426912.1","DET-P-0175-1","Ashall_2023","NCBI","2018-07-19","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8223","OQ426913.1","DET-P-0180-1","Ashall_2023","NCBI","2018-08-09","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8224","OQ426914.1","DET-P-0182-1","Ashall_2023","NCBI","2018-08-15","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8225","OQ426915.1","DET-P-0191-1","Ashall_2023","NCBI","2018-08-23","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8226","OQ426916.1","DET-P-0199-1","Ashall_2023","NCBI","2018-09-10","Vietnam","2","2_II",0,0,0,1,"2018",289,289
"8227","OQ426917.1","DET-P-0204-1","Ashall_2023","NCBI","2018-09-17","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8228","OQ426918.1","DET-P-0208-1","Ashall_2023","NCBI","2018-09-19","Vietnam","2","2_II",0,0,0,1,"2018",289,289
"8229","OQ426919.1","DET-P-0209-1","Ashall_2023","NCBI","2018-09-19","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8230","OQ426920.1","DET-P-0210-1","Ashall_2023","NCBI","2018-09-19","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8231","OQ426921.1","DET-P-0211-1","Ashall_2023","NCBI","2018-09-19","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8232","OQ426922.1","DET-P-0213-1","Ashall_2023","NCBI","2018-09-21","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8233","OQ426923.1","DET-P-0217-1","Ashall_2023","NCBI","2018-09-25","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8234","OQ426924.1","DET-P-0221-1","Ashall_2023","NCBI","2018-09-27","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8235","OQ426925.1","DET-P-0226-1","Ashall_2023","NCBI","2018-10-01","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8236","OQ426926.1","DET-P-0231-1","Ashall_2023","NCBI","2018-10-03","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8237","OQ426927.1","DET-P-0232-1","Ashall_2023","NCBI","2018-10-08","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8238","OQ426928.1","DET-P-0233-1","Ashall_2023","NCBI","2018-10-08","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8239","OQ426929.1","DET-P-0234-1","Ashall_2023","NCBI","2018-10-08","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8240","OQ426930.1","DET-P-0236-1","Ashall_2023","NCBI","2018-10-10","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8241","OQ426931.1","DET-P-0240-1","Ashall_2023","NCBI","2018-10-15","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8242","OQ426932.1","DET-P-0246-1","Ashall_2023","NCBI","2018-10-17","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8243","OQ426933.1","DET-P-0252-1","Ashall_2023","NCBI","2018-10-20","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8244","OQ426934.1","DET-P-0260-1","Ashall_2023","NCBI","2018-10-24","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8245","OQ426935.1","DET-P-0262-1","Ashall_2023","NCBI","2018-10-24","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8246","OQ426936.1","DET-P-0263-1","Ashall_2023","NCBI","2018-10-24","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8247","OQ426937.1","DET-P-0264-1","Ashall_2023","NCBI","2018-10-24","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8248","OQ426938.1","DET-P-0270-1","Ashall_2023","NCBI","2018-10-26","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8249","OQ426939.1","DET-P-0277-1","Ashall_2023","NCBI","2018-10-29","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8250","OQ426940.1","DET-P-0278-1","Ashall_2023","NCBI","2018-10-29","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8251","OQ426941.1","DET-P-0279-1","Ashall_2023","NCBI","2018-10-29","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8252","OQ426942.1","DET-P-0282-1","Ashall_2023","NCBI","2018-10-30","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8253","OQ426943.1","DET-P-0284-1","Ashall_2023","NCBI","2018-11-01","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8254","OQ426944.1","DET-P-0291-1","Ashall_2023","NCBI","2018-11-06","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8255","OQ426945.1","DET-P-0297-1","Ashall_2023","NCBI","2018-11-09","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8256","OQ426946.1","DET-P-0301-1","Ashall_2023","NCBI","2018-11-12","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8257","OQ426947.1","DET-P-0302-1","Ashall_2023","NCBI","2018-11-14","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8258","OQ426948.1","DET-P-0305-1","Ashall_2023","NCBI","2018-11-14","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8259","OQ426949.1","DET-P-0309-1","Ashall_2023","NCBI","2018-11-16","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8260","OQ426950.1","DET-P-0312-1","Ashall_2023","NCBI","2018-11-16","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8261","OQ426951.1","DET-P-0316-1","Ashall_2023","NCBI","2018-11-19","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8262","OQ426952.1","DET-P-0319-1","Ashall_2023","NCBI","2018-11-19","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8263","OQ426953.1","DET-P-0321-1","Ashall_2023","NCBI","2018-11-19","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8264","OQ426954.1","DET-P-0331-1","Ashall_2023","NCBI","2018-11-23","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8265","OQ426955.1","DET-P-0334-1","Ashall_2023","NCBI","2018-11-23","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8266","OQ426956.1","DET-P-0360-1","Ashall_2023","NCBI","2018-12-04","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8267","OQ426957.1","DET-P-0381-1","Ashall_2023","NCBI","2018-12-11","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8268","OQ426958.1","DET-P-0385-1","Ashall_2023","NCBI","2018-12-12","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8269","OQ426959.1","DET-P-0397-1","Ashall_2023","NCBI","2018-12-15","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8270","OQ426960.1","DET-P-0414-1","Ashall_2023","NCBI","2018-12-20","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8271","OQ426961.1","DET-P-0417-1","Ashall_2023","NCBI","2018-12-23","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8272","OQ426962.1","DET-P-0432-1","Ashall_2023","NCBI","2018-12-26","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8273","OQ426963.1","DET-P-0434-1","Ashall_2023","NCBI","2018-12-28","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8274","OQ426964.1","DET-P-0435-1","Ashall_2023","NCBI","2018-12-28","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8275","OQ426965.1","DET-P-0438-1","Ashall_2023","NCBI","2019-01-03","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8276","OQ426966.1","DET-P-0443-1","Ashall_2023","NCBI","2019-01-21","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8277","OQ426967.1","DET-P-0457-1","Ashall_2023","NCBI","2019-01-29","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8278","OQ426968.1","DET-P-0460-1","Ashall_2023","NCBI","2019-01-29","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8279","OQ426969.1","DET-P-0461-1","Ashall_2023","NCBI","2019-02-13","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8280","OQ426970.1","DET-P-0475-1","Ashall_2023","NCBI","2019-03-04","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8281","OQ426971.1","DET-P-0476-1","Ashall_2023","NCBI","2019-03-04","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8282","OQ426972.1","DET-P-0480-1","Ashall_2023","NCBI","2019-03-08","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8283","OQ426973.1","DET-P-0485-1","Ashall_2023","NCBI","2019-03-22","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8284","OQ426974.1","DET-P-0488-1","Ashall_2023","NCBI","2019-03-24","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8285","OQ426975.1","DET-P-0491-1","Ashall_2023","NCBI","2019-04-08","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8286","OQ426976.1","DET-P-0492-1","Ashall_2023","NCBI","2019-04-07","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8287","OQ339137.1","THSTI-TRC-DENV2-13","Verma_2023","NCBI","1905-07-14","India","2","2_II_related",0,0,0,1,"1905",13,13
"8288","OQ102945.1","GS2459","De_Silva_2023","NCBI","2021-11-19","Sri-Lanka","2","2_II",0,0,0,1,"2021",4,4
"8289","OQ102946.1","GS2465","De_Silva_2023","NCBI","2021-12-01","Sri-Lanka","2","2_II",0,0,0,1,"2021",4,4
"8290","OQ102949.1","GS2508","De_Silva_2023","NCBI","2022-02-15","Sri-Lanka","2","2_II",0,0,0,1,"2022",5,5
"8291","OQ102952.1","GS2537","De_Silva_2023","NCBI","2022-05-09","Sri-Lanka","2","2_II",0,0,0,1,"2022",5,5
"8292","OQ247910.1","C1_2019_DENV-2","Santos_2023","NCBI","2019-05-08","Brazil","2","2_III",0,0,0,1,"2019",229,228
"8293","OQ247911.1","CD2_2019_DENV-2","Santos_2023","NCBI","2019-07-08","Brazil","2","2_III",0,0,0,1,"2019",229,228
"8294","OQ144223.1","NI/DB292/2018_2018","Santiago_2023","NCBI","2018-05-10","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8295","OQ144224.1","NI/DB293/2018_2018","Santiago_2023","NCBI","2018-06-28","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8296","OQ144225.1","NI/DB294/2018_2018","Santiago_2023","NCBI","2018-06-29","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8297","OQ144226.1","NI/DB295/2018_2018","Santiago_2023","NCBI","2018-07-25","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8298","OQ144227.1","NI/DB296/2018_2018","Santiago_2023","NCBI","2018-07-26","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8299","OQ144228.1","NI/DB297/2018_2018","Santiago_2023","NCBI","2018-08-01","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8300","OQ144229.1","NI/DB298/2018_2018","Santiago_2023","NCBI","2018-08-13","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8301","OQ144230.1","NI/DB299/2018_2018","Santiago_2023","NCBI","2018-08-15","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8302","OQ144231.1","NI/DB300/2018_2018","Santiago_2023","NCBI","2018-08-16","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8303","OQ144232.1","NI/DB301/2018_2018","Santiago_2023","NCBI","2018-08-16","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8304","OQ144233.1","NI/DB302/2018_2018","Santiago_2023","NCBI","2018-08-21","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8305","OQ144234.1","NI/DB303/2018_2018","Santiago_2023","NCBI","2018-08-23","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8306","OQ144235.1","NI/DB304/2018_2018","Santiago_2023","NCBI","2018-08-27","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8307","OQ144236.1","NI/DB305/2018_2018","Santiago_2023","NCBI","2018-08-28","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8308","OQ144237.1","NI/DB306/2018_2018","Santiago_2023","NCBI","2018-08-28","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8309","OQ144238.1","NI/DB307/2018_2018","Santiago_2023","NCBI","2018-08-28","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8310","OQ144239.1","NI/DB308/2018_2018","Santiago_2023","NCBI","2018-08-29","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8311","OQ144240.1","NI/DB309/2018_2018","Santiago_2023","NCBI","2018-08-30","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8312","OQ144241.1","NI/DB310/2018_2018","Santiago_2023","NCBI","2018-09-03","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8313","OQ144242.1","NI/DB311/2018_2018","Santiago_2023","NCBI","2018-09-05","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8314","OQ144243.1","NI/DB312/2018_2018","Santiago_2023","NCBI","2018-09-10","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8315","OQ144244.1","NI/DB313/2018_2018","Santiago_2023","NCBI","2018-09-18","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8316","OQ144245.1","NI/DB314/2018_2018","Santiago_2023","NCBI","2018-09-20","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8317","OQ144246.1","NI/DB315/2018_2018","Santiago_2023","NCBI","2018-09-26","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8318","OQ144247.1","NI/DB316/2018_2018","Santiago_2023","NCBI","2018-09-26","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8319","OQ144248.1","NI/DB317/2018_2018","Santiago_2023","NCBI","2018-09-26","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8320","OQ144249.1","NI/DB318/2018_2018","Santiago_2023","NCBI","2018-09-27","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8321","OQ144250.1","NI/DB319/2018_2018","Santiago_2023","NCBI","2018-10-01","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8322","OQ144251.1","NI/DB320/2018_2018","Santiago_2023","NCBI","2018-10-03","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8323","OQ144252.1","NI/DB321/2018_2018","Santiago_2023","NCBI","2018-10-09","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8324","OQ144253.1","NI/DB322/2018_2018","Santiago_2023","NCBI","2018-10-23","Nicaragua","2","2_III",0,0,0,1,"2018",31,31
"8325","OQ121331.1","AB_2019_DENV-2","Santos_2022","NCBI","2019-04-15","Brazil","2","2_III",0,0,0,1,"2019",229,228
"8326","OQ103524.1","CD1_2019_DENV-2","Santos_2022","NCBI","2019-06-15","Brazil","2","2_III",0,0,0,1,"2019",229,228
"8327","OQ103525.1","CD3_2019_DENV-2","Santos_2022","NCBI","2019-06-10","Brazil","2","2_III",0,0,0,1,"2019",229,228
"8328","OQ103526.1","PR_2019_DENV-2","Santos_2022","NCBI","2019-02-15","Brazil","2","2_III",0,0,0,1,"2019",229,228
"8329","OQ101603.1","C2_2019_DENV-2","Santos_2022","NCBI","2019-07-04","Brazil","2","2_III",0,0,0,1,"2019",229,228
"8330","OQ101604.1","CR_2019_DENV-2","Santos_2022","NCBI","2019-02-20","Brazil","2","2_III",0,0,0,1,"2019",229,228
"8331","OQ101605.1","QQ_2019_DENV-2","Santos_2022","NCBI","2019-06-07","Brazil","2","2_III",0,0,0,1,"2019",229,228
"8332","OQ101606.1","VG_2019_DENV-2","Santos_2022","NCBI","2019-07-08","Brazil","2","2_III",0,0,0,1,"2019",229,228
"8333","OP999336.1","109-0389","Bohl_2022","NCBI","2020-09-XX","Cambodia","2","2_II",0,0,0,0,"2020",30,29
"8334","OP999339.1","109-0384","Bohl_2022","NCBI","2020-09-XX","Cambodia","2","2_II",0,0,0,0,"2020",30,29
"8335","OQ000263.1","109-0408","Bohl_2022","NCBI","2020-09-XX","Cambodia","2","2_II",0,0,0,0,"2020",30,29
"8336","OQ028215.1","53DX-123-102","Tran_2022","NCBI","2019-08-14","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8337","OQ028216.1","56DX-114-401","Tran_2022","NCBI","2022-05-25","Vietnam","2","2_II",0,0,0,1,"2022",2,2
"8338","OQ028217.1","28EI-003-001","Tran_2022","NCBI","2019-06-07","Vietnam","2","2_II",0,0,0,1,"2019",152,151
"8339","OQ028218.1","28EI-003-060","Tran_2022","NCBI","2019-10-14","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8340","OQ028219.1","28EI-003-099","Tran_2022","NCBI","2020-01-15","Vietnam","2","2_V",0,0,0,1,"2020",4,4
"8341","OQ028220.1","28EI-003-031","Tran_2022","NCBI","2019-08-14","Vietnam","2","2_II",0,0,0,1,"2019",152,151
"8342","OQ028221.1","28EI-003-077","Tran_2022","NCBI","2019-11-13","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8343","OQ028222.1","28EI-003-004","Tran_2022","NCBI","2019-06-25","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8344","OQ028223.1","28EI-003-090","Tran_2022","NCBI","2019-12-16","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8345","OQ028224.1","28EI-003-043","Tran_2022","NCBI","2019-09-09","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8346","OQ028225.1","28EI-003-118","Tran_2022","NCBI","2020-09-23","Vietnam","2","2_II",0,0,0,1,"2020",4,4
"8347","OQ028226.1","28EI-003-024","Tran_2022","NCBI","2019-08-01","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8348","OQ028227.1","28EI-003-022","Tran_2022","NCBI","2019-07-31","Vietnam","2","2_II",0,0,0,1,"2019",152,151
"8349","OQ028228.1","28EI-003-005","Tran_2022","NCBI","2019-06-26","Vietnam","2","2_V",0,0,0,1,"2019",152,151
"8350","OQ028229.1","44DX3-194","Tran_2022","NCBI","2017-08-03","Vietnam","2","2_V",0,0,0,1,"2017",234,206
"8351","OQ028230.1","44DX3-359","Tran_2022","NCBI","2020-09-07","Vietnam","2","2_II",0,0,0,1,"2020",4,4
"8352","OQ028231.1","44DX3-250","Tran_2022","NCBI","2018-01-17","Vietnam","2","2_V",0,0,0,1,"2018",289,289
"8353","OQ028232.1","44DX3-329","Tran_2022","NCBI","2020-03-02","Vietnam","2","2_II",0,0,0,1,"2020",4,4
"8354","OP984834.1","22GZ11862_VNM","Ponce_2022","NCBI","2022-11-20","Vietnam","2","2_II",0,0,0,1,"2022",2,2
"8355","OP941832.1","Fiocruz-ILMD-FVSRCP_AR2200001","Nascimento_2022","NCBI","2022-10-11","Brazil","2","2_II",0,0,0,1,"2022",174,174
